Date,삼성전자,LG전자,카카오,NAVER,CJ,한화,현대자동차,기아자동차
2019-02-12,0.023333333333333428,0.037518037518037506,0.004184100418409997,-0.015936254980079667,0.004016064257028162,0.0029985007496251548,0.007843137254901933,0.0
2019-02-13,0.0032573289902280145,0.0027816411682892728,0.02187500000000009,0.012145748987854255,-0.016000000000000014,0.008968609865470878,-0.0311284046692607,-0.03378378378378377
2019-02-14,0.02813852813852824,0.00277392510402219,0.024464831804281273,0.020000000000000018,0.024390243902439046,-0.001481481481481528,-0.02409638554216864,0.020979020979021046
2019-02-15,-0.030526315789473735,-0.004149377593360981,0.00995024875621886,0.0,-0.015873015873015928,-0.01928783382789323,-0.004115226337448541,-0.016438356164383605
2019-02-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-18,0.0032573289902280145,0.0,0.0049261083743843415,-0.0039215686274509665,0.008064516129032251,0.015128593040847127,-0.004132231404958664,-0.00835654596100277
2019-02-19,-0.005411255411255422,0.004166666666666652,-0.019607843137254943,-0.003937007874015741,0.008000000000000007,-0.011922503725782407,-0.008298755186721962,-0.012640449438202195
2019-02-20,0.020674646354733373,0.0055325034578146415,-0.0030000000000000027,0.0039525691699604515,0.0,0.016591251885369473,-0.004184100418409997,0.0014224751066855834
2019-02-21,0.0010660980810235365,0.004126547455295837,-0.008024072216649913,0.015748031496062964,-0.007936507936507908,0.011869436201780381,0.008403361344537785,0.011363636363636465
2019-02-22,0.004259850905218299,0.00273972602739736,0.004044489383215444,-0.015503875968992276,0.0,-0.008797653958944274,0.008333333333333304,0.0
2019-02-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-25,0.0042417815482502785,-0.025956284153005438,-0.010070493454179208,-0.007874015748031482,0.0040000000000000036,-0.007396449704141994,0.0,0.002808988764045006
2019-02-26,-0.012671594508975703,-0.011220196353436185,0.0528992878942014,0.04365079365079372,0.007968127490039834,0.008941877794336861,0.012396694214876103,0.019607843137254832
2019-02-27,0.0,0.02411347517730489,0.01449275362318847,-0.01520912547528519,-0.0039525691699604515,-0.026587887740029514,0.05306122448979589,0.015109890109890056
2019-02-28,-0.03529411764705881,-0.023545706371191133,-0.014285714285714235,0.027027027027026973,-0.007936507936507908,-0.02427921092564489,-0.019379844961240345,-0.010825439783491153
2019-03-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-04,-0.005543237250554278,0.0099290780141843,0.048309178743961345,0.03759398496240607,-0.01200000000000001,-0.009331259720062213,-0.035573122529644285,-0.030095759233926156
2019-03-05,-0.013377926421404673,0.001404494382022392,-0.018433179723502335,-0.018115942028985477,0.00809716599190291,0.0047095761381474865,-0.004098360655737654,-0.016925246826516194
2019-03-06,-0.005649717514124242,0.04347826086956519,-0.009389671361502372,0.014760147601476037,-0.008032128514056214,-0.0031250000000000444,0.024691358024691468,-0.010043041606886627
2019-03-07,0.010227272727272751,0.009408602150537737,-0.009478672985781977,0.0072727272727273196,0.0,-0.01253918495297801,0.008032128514056325,-0.008695652173912993
2019-03-08,-0.01462317210348707,-0.018641810918774926,0.028708133971291794,-0.03971119133574008,-0.01619433198380571,-0.01746031746031751,-0.043824701195219085,-0.016081871345029253
2019-03-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-11,-0.003424657534246589,0.02170963364993206,-0.013953488372092981,0.003759398496240518,0.008230452674897082,-0.003231017770597755,0.008333333333333304,0.007429420505200568
2019-03-12,0.02290950744558984,-0.01195219123505975,-0.02358490566037741,-0.022471910112359605,0.008163265306122547,0.01296596434359798,0.037190082644628086,0.020648967551622377
2019-03-13,-0.017917133258678608,0.02553763440860224,0.004830917874396157,0.0,0.0,0.011200000000000099,-0.0239043824701195,-0.007225433526011571
2019-03-14,0.0,0.01572739187418093,0.024038461538461453,0.003831417624521105,0.0,0.004746835443038,-0.02857142857142858,-0.010189228529839833
2019-03-15,0.007981755986316896,-0.003870967741935516,0.009389671361502261,-0.003816793893129722,0.02429149797570851,0.0031496062992126816,0.01680672268907557,-0.007352941176470562
2019-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-18,-0.011312217194570096,0.012953367875647714,0.0,0.011494252873563315,0.035573122529644285,0.01098901098901095,0.024793388429751984,0.028148148148148255
2019-03-19,0.004576659038901587,-0.026854219948849067,-0.046511627906976716,-0.011363636363636354,0.01526717557251911,-0.0031055900621117516,0.0,0.0
2019-03-20,0.003416856492027387,0.01708278580814726,-0.004878048780487809,-0.01532567049808431,-0.015037593984962405,-0.02024922118380057,0.0,0.004322766570605152
2019-03-21,0.04086265607264483,-0.04263565891472865,0.004901960784313708,-0.0038910505836575737,-0.01908396946564883,-0.014308426073131986,0.0040322580645162365,-0.0186513629842181
2019-03-22,0.01526717557251911,0.026990553306342813,0.014634146341463428,-0.0078125,-0.011673151750972721,-0.001612903225806428,-0.008032128514056214,0.00877192982456143
2019-03-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-25,-0.022556390977443663,-0.04073587385019706,-0.019230769230769273,-0.007874015748031482,-0.019685039370078705,-0.009693053311793265,-0.028340080971659964,-0.020289855072463725
2019-03-26,-0.005494505494505475,0.004109589041095818,0.019607843137254832,0.003968253968253954,-0.004016064257028162,0.004893964110929794,-0.012499999999999956,0.008875739644970349
2019-03-27,0.0022099447513812542,0.008185538881309684,-0.014423076923076872,-0.02766798418972327,0.0,0.0,0.0,0.014662756598240456
2019-03-28,-0.011025358324145529,-0.023004059539918797,0.0,-0.008130081300813052,-0.020161290322580627,-0.01948051948051943,0.00843881856540074,-0.00433526011560692
2019-03-29,-0.004459308807134854,0.040166204986149534,0.009756097560975618,0.016393442622950838,0.024691358024691468,0.0066225165562914245,0.0,0.026124818577648812
2019-03-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-01,0.008958566629339249,0.022636484687083902,-0.004830917874396157,0.0,0.016064257028112428,0.018092105263157965,0.008368200836819994,0.0028288543140029265
2019-04-02,0.015538290788013276,-0.01171875,0.004854368932038833,0.0040322580645162365,-0.0039525691699604515,-0.011308562197092087,-0.012448132780082943,-0.009873060648801113
2019-04-03,0.01857923497267766,0.007905138339920903,-0.009661835748792313,-0.02008032128514059,0.015873015873015817,0.031045751633986818,0.04201680672268915,0.03703703703703698
2019-04-04,0.007510729613734002,-0.0117647058823529,0.0,0.004098360655737654,0.0,-0.014263074484944571,-0.0040322580645161255,0.027472527472527375
2019-04-05,-0.0021299254526091493,0.002645502645502562,0.0,0.004081632653061273,-0.00390625,-0.001607717041800627,0.020242914979757165,0.008021390374331583
2019-04-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-08,-0.004268943436499417,0.0079155672823219,-0.004878048780487809,-0.012195121951219523,0.0039215686274509665,-0.0016103059581320522,0.015873015873015817,0.034482758620689724
2019-04-09,0.0,0.015706806282722585,-0.014705882352941124,0.0,0.00390625,-0.003225806451612856,-0.0078125,-0.0012820512820512775
2019-04-10,0.001071811361200492,-0.005154639175257714,0.01990049751243772,0.004115226337448652,-0.0038910505836575737,0.014563106796116498,0.003937007874015741,0.029525032092426295
2019-04-11,-0.009635974304068484,0.002590673575129543,0.0,-0.004098360655737654,-0.0234375,-0.009569377990430672,0.0039215686274509665,0.01122194513715713
2019-04-12,0.012972972972973063,-0.018087855297157618,0.0,-0.016460905349794275,0.016000000000000014,0.006441223832528209,-0.01171875,0.0012330456226881115
2019-04-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-15,0.004268943436499528,0.007894736842105177,0.07804878048780495,0.0,0.0,0.0351999999999999,-0.007905138339920903,0.0012315270935960854
2019-04-16,0.004250797024442088,0.016971279373368064,0.06334841628959276,0.0,0.011811023622047223,-0.015455950540958274,0.0239043824701195,0.02829028290282909
2019-04-17,-0.004232804232804255,-0.025673940949935803,0.0,0.0,-0.0038910505836575737,-0.006279434850863463,0.01945525291828787,0.011961722488038173
2019-04-18,-0.03081827842720508,-0.025032938076416378,-0.008510638297872353,-0.012552301255230103,-0.02734375,-0.023696682464455,0.022900763358778553,0.005910165484633634
2019-04-19,-0.006578947368421018,-0.0013513513513513375,0.0042918454935623185,0.0,-0.012048192771084376,0.008090614886731462,0.0,-0.001175088131609825
2019-04-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-22,0.001103752759381793,-0.005412719891745632,0.008547008547008517,0.0,-0.004065040650406471,0.006420545746388395,0.0,0.007058823529411784
2019-04-23,-0.003307607497243681,0.00952380952380949,-0.012711864406779627,0.021186440677966045,-0.008163265306122436,-0.012759170653907526,0.014925373134328401,0.008177570093457875
2019-04-24,-0.009955752212389424,-0.006738544474393482,0.012875536480686733,0.004149377593360981,-0.012345679012345734,-0.022617124394184174,0.018382352941176405,0.017381228273464666
2019-04-25,-0.0022346368715083775,0.04477611940298498,-0.016949152542372836,-0.004132231404958664,-0.008333333333333304,-0.0049586776859503745,-0.0036101083032491488,-0.03302961275626426
2019-04-26,0.004479283314669624,-0.02857142857142858,-0.008620689655172376,-0.020746887966805017,0.0,-0.004983388704318914,-0.018115942028985477,0.011778563015312216
2019-04-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-29,0.02898550724637672,0.014705882352941124,0.03913043478260869,0.016949152542372836,0.004201680672268893,0.01001669449081799,0.02583025830258312,0.0535506402793946
2019-04-30,-0.00650054171180936,-0.0013175230566534468,0.004184100418409997,-0.004166666666666652,0.0,-0.02148760330578514,-0.003597122302158251,0.0
2019-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-02,0.0010905125408942062,0.013192612137203241,0.02499999999999991,0.02092050209205021,0.012552301255230214,-0.010135135135135087,0.0,-0.007734806629834279
2019-05-03,-0.013071895424836555,-0.0026041666666666297,0.04065040650406515,0.016393442622950838,-0.008264462809917328,-0.0068259385665528916,-0.0072202166064981865,-0.03563474387527843
2019-05-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-07,-0.009933774834437137,0.005221932114882533,-0.00390625,0.0,-0.02083333333333337,-0.01718213058419249,-0.010909090909090868,0.023094688221708903
2019-05-08,-0.013377926421404673,-0.009090909090909038,0.007843137254901933,-0.0040322580645161255,-0.008510638297872353,0.005244755244755206,-0.003676470588235281,-0.006772009029345383
2019-05-09,-0.04067796610169494,-0.03931847968545221,-0.015564202334630295,-0.036437246963562764,-0.030042918454935674,-0.022608695652173938,-0.03321033210332103,-0.020454545454545503
2019-05-10,0.010600706713780994,-0.012278308321964526,0.027667984189723382,0.02941176470588225,-0.013274336283185861,0.001779359430605032,-0.007633587786259555,-0.01740139211136893
2019-05-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-13,-0.005827505827505797,-0.027624309392265234,-0.011538461538461497,0.0,-0.026905829596412523,-0.026642984014209614,-0.007692307692307665,0.0
2019-05-14,0.0,0.015625,0.04280155642023353,-0.004081632653061273,-0.018433179723502335,0.01642335766423364,-0.007751937984496138,0.0
2019-05-15,-0.0023446658851113966,0.013986013986013957,-0.014925373134328401,-0.016393442622950838,0.0046948356807512415,0.012567324955116588,0.0,-0.009445100354191216
2019-05-16,-0.023501762632197387,-0.020689655172413834,0.011363636363636465,-0.008333333333333304,-0.01869158878504673,-0.02659574468085102,-0.00390625,0.009535160905840279
2019-05-17,-0.008423586040914532,-0.0014084507042253502,-0.0674157303370787,0.01680672268907557,-0.014285714285714235,-0.025500910746812377,-0.015686274509803977,-0.008264462809917328
2019-05-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-20,0.01941747572815533,-0.005641748942172065,0.016064257028112428,-0.02066115702479343,0.0,-0.01121495327102806,0.027888446215139417,0.015476190476190421
2019-05-21,0.027380952380952284,0.03404255319148941,-0.011857707509881465,-0.03375527426160341,0.004830917874396157,0.003780718336483968,-0.015503875968992276,-0.03165298944900352
2019-05-22,0.008111239860950192,0.00274348422496562,0.0040000000000000036,-0.013100436681222738,-0.028846153846153855,0.0018832391713747842,0.0,-0.003631961259079941
2019-05-23,0.008045977011494232,0.030095759233926156,-0.01195219123505975,0.0,-0.00990099009900991,-0.016917293233082664,0.003937007874015741,-0.008505467800729027
2019-05-24,-0.026225769669327215,0.013280212483399723,0.0,0.004424778761061843,0.004999999999999893,-0.01147227533460804,0.0235294117647058,0.007352941176470562
2019-05-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-27,-0.0011709601873536313,0.003931847968545288,-0.016129032258064502,-0.026431718061673992,0.0,0.0,0.034482758620689724,0.01338199513381988
2019-05-28,-0.0023446658851113966,0.011749347258485532,0.008196721311475308,-0.018099547511312264,0.004975124378109541,-0.0019342359767892114,0.011111111111111072,-0.01800720288115243
2019-05-29,-0.01762632197414804,-0.006451612903225823,-0.012195121951219523,0.009216589861751112,-0.004950495049504955,-0.01744186046511631,-0.01831501831501836,0.0
2019-05-30,0.017942583732057482,0.018181818181818077,0.024691358024691468,0.022831050228310446,0.0,0.0019723865877712132,0.011194029850746245,0.007334963325183352
2019-05-31,-0.001175088131609825,0.0025510204081633514,0.0,-0.004464285714285698,0.00995024875621886,0.0059055118110236116,-0.0073800738007380184,-0.04490291262135926
2019-06-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-03,0.030588235294117583,0.03053435114503822,-0.016064257028112428,0.03139013452914807,0.0,0.02544031311154593,0.029739776951672958,0.003811944091486552
2019-06-04,-0.007990867579908634,-0.029629629629629672,-0.024489795918367308,-0.034782608695652195,-0.014778325123152691,-0.001908396946564861,0.0036101083032491488,0.026582278481012578
2019-06-05,0.010356731875719172,-0.012722646310432517,0.008368200836819994,-0.0045045045045044585,0.014999999999999902,-0.003824091778202643,0.014388489208633004,0.027127003699136898
2019-06-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-07,0.006833712984054774,0.009020618556700999,-0.004149377593360981,0.004524886877828038,-0.0049261083743842304,-0.009596928982725572,-0.007092198581560294,-0.01200480192076836
2019-06-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-10,0.013574660633484115,-0.005108556832694733,0.03333333333333344,0.027027027027026973,0.014851485148514865,0.01744186046511631,0.021428571428571352,0.044957472660996256
2019-06-11,0.0011160714285713969,0.060333761232349126,0.0040322580645162365,-0.00877192982456143,0.009756097560975618,0.01904761904761898,0.0034965034965035446,-0.0046511627906976605
2019-06-12,-0.005574136008918651,-0.007263922518159771,-0.004016064257028162,0.008849557522123908,0.0,0.0,-0.017421602787456414,0.0
2019-06-13,-0.01905829596412556,-0.0012195121951219523,0.02016129032258074,-0.00877192982456143,-0.009661835748792313,0.01121495327102795,0.0,-0.029205607476635476
2019-06-14,0.005714285714285783,-0.0146520146520146,-0.011857707509881465,-0.013274336283185861,0.0,-0.011090573012939031,-0.0035460992907800915,0.014440433212996373
2019-06-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-17,-0.002272727272727315,0.0,-0.028000000000000025,-0.008968609865470878,0.004878048780487809,0.007476635514018781,-0.003558718861209953,0.004744958481613271
2019-06-18,0.010250569476081939,0.0074349442379182396,-0.004115226337448541,-0.013574660633484115,-0.004854368932038833,-0.0018552875695733162,0.0071428571428571175,0.015348288075560879
2019-06-19,0.022547914317925688,-0.006150061500615034,0.008264462809917328,0.00917431192660545,0.009756097560975618,0.013011152416356975,-0.007092198581560294,-0.015116279069767424
2019-06-20,0.00330760749724357,-0.003712871287128716,0.0,0.013636363636363669,0.0,-0.0055045871559632475,0.0035714285714285587,0.0011806375442739991
2019-06-21,0.00439560439560438,-0.001242236024844745,0.03688524590163933,0.013452914798206317,-0.004830917874396157,-0.014760147601476037,0.0,-0.001179245283018826
2019-06-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-24,-0.004376367614879695,0.011194029850746245,-0.0039525691699604515,0.004424778761061843,-0.004854368932038833,0.0037453183520599342,0.014234875444839812,0.024793388429751984
2019-06-25,0.00219780219780219,-0.012300123001230068,0.03571428571428581,0.008810572687224738,0.004878048780487809,-0.014925373134328401,-0.007017543859649145,0.0023041474654377225
2019-06-26,0.002192982456140413,-0.012453300124533051,-0.007662835249042099,0.008733624454148492,-0.009708737864077666,0.015151515151515138,0.0,0.0034482758620688614
2019-06-27,0.017505470459518557,0.0050441361916770955,0.015444015444015413,-0.0043290043290042934,-0.009803921568627416,0.005597014925373234,-0.007067137809187329,0.004581901489117968
2019-06-28,0.010752688172043001,-0.005018820577164407,0.0,-0.008695652173912993,0.0,-0.00927643784786647,-0.003558718861209953,0.003420752565564511
2019-06-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-01,-0.008510638297872353,-0.032786885245901676,-0.01520912547528519,0.004385964912280604,0.0,0.011235955056179803,0.0071428571428571175,-0.025000000000000022
2019-07-02,-0.007510729613733891,0.009126466753585305,0.015444015444015413,0.004366812227074135,0.0,0.0037037037037037646,-0.028368794326241176,0.0011655011655011815
2019-07-03,-0.018378378378378413,-0.014211886304909549,-0.0038022813688213253,0.021739130434782705,-0.00990099009900991,-0.016605166051660514,-0.007299270072992692,-0.030267753201396963
2019-07-04,0.013215859030837107,0.003931847968545288,0.011450381679389388,0.004255319148936065,-0.0050000000000000044,0.016885553470919357,0.022058823529411686,0.02400960384153672
2019-07-05,-0.007608695652173925,-0.052219321148825104,0.007547169811320753,0.025423728813559254,0.005025125628140614,0.011070110701107083,0.017985611510791477,0.017584994138335253
2019-07-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-08,-0.027382256297918905,-0.015151515151515138,-0.041198501872659166,-0.02066115702479343,-0.02100000000000002,-0.025547445255474477,-0.021201413427561877,-0.003456221198156695
2019-07-09,0.015765765765765716,-0.012587412587412583,0.0234375,-0.025316455696202556,-0.024514811031664974,-0.02059925093632964,-0.0072202166064981865,0.0023121387283238093
2019-07-10,0.009977827050997812,0.0,0.0,0.0,-0.004188481675392652,-0.009560229445506718,-0.0036363636363636598,-0.009227220299884653
2019-07-11,0.014270032930845167,0.0,-0.003816793893129722,0.01298701298701288,0.024185068349106276,0.0019305019305020377,0.014598540145985384,-0.002328288707799775
2019-07-12,0.0021645021645022577,0.0028328611898016387,0.00766283524904221,0.0,0.010266940451745477,0.003853564547206201,0.003597122302158251,0.003500583430571691
2019-07-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-15,0.003239740820734305,-0.007062146892655385,0.011406844106463865,0.008547008547008517,-0.013211382113821113,-0.0019193857965451588,-0.010752688172043001,-0.0023255813953488857
2019-07-16,0.008611410118406937,-0.004267425320056861,0.0,0.016949152542372836,0.012358393408856916,-0.005769230769230749,-0.036231884057971064,-0.018648018648018683
2019-07-17,-0.01707577374599789,0.01571428571428579,-0.015037593984962405,-0.008333333333333304,-0.011190233977619535,-0.007736943907156624,0.003759398496240518,0.013064133016627011
2019-07-18,0.0010857763300760048,-0.02812939521800284,0.003816793893129722,0.012605042016806678,-0.015432098765432056,-0.01754385964912286,0.0037453183520599342,0.010550996483001063
2019-07-19,0.015184381778741818,0.02170767004341534,0.026615969581748944,0.016597510373443924,0.024033437826541215,0.025793650793650702,0.003731343283582156,0.004640371229698292
2019-07-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-22,0.008547008547008517,0.0014164305949009304,-0.007407407407407418,-0.01224489795918371,-0.01224489795918371,-0.005802707930367523,-0.01115241635687736,-0.010392609699769073
2019-07-23,0.0021186440677967155,0.0014144271570013522,0.014925373134328401,0.012396694214876103,0.017561983471074294,0.009727626459143934,-0.007518796992481258,-0.005834305717619559
2019-07-24,-0.019027484143763207,-0.011299435028248594,0.0,0.008163265306122547,-0.014213197969543123,-0.017341040462427793,0.0037878787878788955,0.030516431924882736
2019-07-25,0.01724137931034475,-0.004285714285714337,-0.03676470588235292,0.08502024291497978,-0.010298661174047319,-0.02352941176470591,-0.007547169811320753,-0.011389521640091105
2019-07-26,-0.0010593220338983578,-0.015781922525107572,0.0,0.052238805970149294,0.0010405827263266776,-0.0381526104417671,-0.0076045627376425395,0.004608294930875667
2019-07-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
